bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,robot_name_normalized,environment_name_normalized,task_name_normalized,causal_experiment_id,intervention_family,treatment_variable,treatment_value,causal_instance_id,do_variable,do_value,is_interventional,final_success_numeric,complete_intervention_block
bread_0011,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0011,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-0.993438,0.826037,0.882,map,0.0,0.0,0.0,0.0,,,,-0.993438,0.826037,0.882,0.0,0.0,-0.643298,0.765616,0.0,-0.0,-1.397595,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.172336,-0.985038,0.0,-1.397595,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,595.0,0.85,-1.0181260559585024,0.6837962667806943,0.8859473395068798,0.5381253716395373,completed,60.2911,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=stagnant, max link displacement 0.00012m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 575 ticks in CuttingAction (status=wiggle, max link displacement 0.01230m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00005m over 25 ticks).",tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0011,robot_name,tiago,True,0,False
bread_0012,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0012,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.193706,2.398982,0.882,map,0.0,0.0,0.0,0.0,,,,-1.193706,2.398982,0.882,0.0,0.0,-0.839512,0.543341,0.0,-0.0,-1.992769,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.409561,-0.912283,0.0,-1.992769,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,292.0,0.5008576329331046,-1.2099829231024286,2.364273530343665,0.953391947042521,0.0829549488320989,completed,13.6112,0,,tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0012,robot_name,tiago,True,1,False
bread_0013,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0013,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-1.00532,1.449478,0.882,map,0.0,0.0,0.0,0.0,,,,-1.00532,1.449478,0.882,0.0,0.0,0.98406,-0.177839,0.0,-0.0,-2.784013,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.936747,-0.350008,0.0,-2.784013,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,0.0,0.0,-0.8850007956197861,1.4952465800127237,0.9644269988909364,0.0849792330038173,completed,71.8609,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00016m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00041m over 25 ticks).",tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0013,robot_name,tiago,True,0,False
bread_0014,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0014,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,-1.128446,1.894756,0.882,map,0.0,0.0,0.0,0.0,,,,-1.128446,1.894756,0.882,0.0,0.0,0.987619,0.15687,0.0,-0.0,2.826552,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.950784,0.309855,0.0,2.826552,,,,,,,,,,,,,saw,0.03,4,13,True,817.0,694.0,0.8504901960784313,-1.2649577618219323,2.0008519957935005,0.8867038945676898,0.4546184067177574,completed,51.5454,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00064m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00009m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00349m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0014,robot_name,tiago,True,0,False
bread_0015,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0015,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.899819,2.279466,0.882,map,0.0,0.0,0.0,0.0,,,,-0.899819,2.279466,0.882,0.0,0.0,0.098049,0.995182,0.0,-0.0,0.196413,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.980773,0.195153,0.0,0.196413,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,292.0,0.5008576329331046,-0.8621019891601516,2.286323792811219,0.953391947042521,0.0799757478532852,completed,45.2858,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00370m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 875 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks).",tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0015,robot_name,tiago,True,1,False
bread_0016,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0016,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-0.942212,2.655019,0.882,map,0.0,0.0,0.0,0.0,,,,-0.942212,2.655019,0.882,0.0,0.0,-0.540165,0.841559,0.0,-0.0,-1.141267,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.416443,-0.909162,0.0,-1.141267,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,700.0,1.0,-0.8863265882183798,2.531184975014694,0.964426998890936,0.4878168429483658,completed,56.7017,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.01075m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00726m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.02025m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.01390m over 25 ticks).",tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0016,robot_name,tiago,True,0,False
bread_0017,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0017,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.221369,1.148928,0.882,map,0.0,0.0,0.0,0.0,,,,-1.221369,1.148928,0.882,0.0,0.0,-0.354988,0.934871,0.0,-0.0,-0.725803,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.747966,-0.663737,0.0,-0.725803,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,-1.140225435263522,1.076074138471896,0.953076661568621,0.2522702029289345,completed,15.1701,0,,tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0017,robot_name,tiago,True,1,False
bread_0018,bread_cutting,c17b7dbf-4cc9-4ee0-9aa9-069fe84c8da1,bread_0018,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.534978,-1.058813,1.535,map,0.0,0.0,0.0,0.0,,,,1.534978,-1.058813,1.535,0.0,0.0,0.972242,-0.233978,0.0,-0.0,-2.669258,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.890509,-0.454966,0.0,-2.669258,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,662.0,0.9457142857142856,1.3916966871362304,-1.0769791163463152,1.5037819019332528,0.5477180877030113,completed,50.3695,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00005m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00012m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00329m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00028m over 25 ticks).",tiago,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,tiago,cut:kitchen:910004:bread_0018,robot_name,tiago,True,0,False
bread_0001,bread_cutting,604b5e92-fd9a-49ca-bbf8-218aab277fc7,bread_0001,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.594536,0.294562,0.88,map,0.0,0.0,0.0,0.0,,,,1.594536,0.294562,0.88,0.0,0.0,-0.298798,0.954317,0.0,-0.0,-0.606865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.82144,-0.570295,0.0,-0.606865,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,11.7052,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0001 after environment filtering.,rollin_justin,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,rollin_justin,cut:kitchen:910004:bread_0001,robot_name,rollin_justin,True,0,False
bread_0002,bread_cutting,604b5e92-fd9a-49ca-bbf8-218aab277fc7,bread_0002,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.528306,-0.078211,0.88,map,0.0,0.0,0.0,0.0,,,,1.528306,-0.078211,0.88,0.0,0.0,-0.230125,0.973161,0.0,-0.0,-0.464411,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.894085,-0.447897,0.0,-0.464411,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,6.2144,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0002 after environment filtering.,rollin_justin,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,rollin_justin,cut:kitchen:910004:bread_0002,robot_name,rollin_justin,True,0,False
bread_0003,bread_cutting,604b5e92-fd9a-49ca-bbf8-218aab277fc7,bread_0003,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.555038,0.761868,0.88,map,0.0,0.0,0.0,0.0,,,,1.555038,0.761868,0.88,0.0,0.0,-0.603102,0.797664,0.0,-0.0,-1.294768,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.272537,-0.962145,0.0,-1.294768,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,700.0,1.0,1.591331656632534,0.6309458405475032,0.96242679361254,1.2038402860307758,completed,17.8041,0,,rollin_justin,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,rollin_justin,cut:kitchen:910004:bread_0003,robot_name,rollin_justin,True,1,False
bread_0004,bread_cutting,604b5e92-fd9a-49ca-bbf8-218aab277fc7,bread_0004,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.527151,-0.459336,0.88,map,0.0,0.0,0.0,0.0,,,,1.527151,-0.459336,0.88,0.0,0.0,-0.483365,0.875419,0.0,-0.0,-1.008989,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.532716,-0.846294,0.0,-1.008989,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,6.237,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0004 after environment filtering.,rollin_justin,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,rollin_justin,cut:kitchen:910004:bread_0004,robot_name,rollin_justin,True,0,False
bread_0005,bread_cutting,604b5e92-fd9a-49ca-bbf8-218aab277fc7,bread_0005,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.551068,1.101411,0.88,map,0.0,0.0,0.0,0.0,,,,1.551068,1.101411,0.88,0.0,0.0,-0.183415,0.983036,0.0,-0.0,-0.368918,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.932718,-0.360607,0.0,-0.368918,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,292.0,0.5008576329331046,1.5865903763434392,1.086997671435248,0.9513917417641242,1.3283686821415028,completed,20.6714,0,,rollin_justin,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,rollin_justin,cut:kitchen:910004:bread_0005,robot_name,rollin_justin,True,1,False
bread_0006,bread_cutting,604b5e92-fd9a-49ca-bbf8-218aab277fc7,bread_0006,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.53284,-0.38227,0.7125,map,0.0,0.0,0.0,0.0,,,,1.53284,-0.38227,0.7125,0.0,0.0,0.998977,-0.045217,0.0,-0.0,-3.051128,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.995911,-0.090341,0.0,-3.051128,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,700.0,1.0,1.3974689797031563,-0.3937851951703012,0.7949268794432279,1.8038161101153027,completed,81.0885,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 800 ticks in CuttingAction (status=wiggle, max link displacement 0.03453m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=wiggle, max link displacement 0.01811m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 650 ticks in CuttingAction (status=wiggle, max link displacement 0.02821m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 900 ticks in CuttingAction (status=wiggle, max link displacement 0.05795m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 575 ticks in CuttingAction (status=wiggle, max link displacement 0.00948m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 675 ticks in CuttingAction (status=stagnant, max link displacement 0.00051m over 25 ticks).",rollin_justin,kitchen,cut,robot_substitution:cut:kitchen:910004,robot_substitution,robot_name,rollin_justin,cut:kitchen:910004:bread_0006,robot_name,rollin_justin,True,0,False
