bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,execution_time_s,failure_count,failure_reasons
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0005,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.676373,-2.332483,0.85,map,0.0,0.0,0.0,0.0,,,,1.676373,-2.332483,0.85,0.0,0.0,0.57045,0.821332,0.0,-0.0,1.214108,,,,,,,,,,,,,,Whisking,,,0,7.8744,0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0006,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.47887,-2.133429,0.85,map,0.0,0.0,0.0,0.0,,,,1.47887,-2.133429,0.85,0.0,0.0,0.907602,0.419832,0.0,-0.0,2.275072,,,,,,,,,,,,,,Whisking,,,0,40.804,0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0007,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.343849,-2.487001,0.85,map,0.0,0.0,0.0,0.0,,,,2.343849,-2.487001,0.85,0.0,0.0,0.894339,0.44739,0.0,-0.0,2.213902,,,,,,,,,,,,,,Whisking,,,0,36.77,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00314m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00233m over 25 ticks)."
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0008,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.360373,-2.565386,0.85,map,0.0,0.0,0.0,0.0,,,,1.360373,-2.565386,0.85,0.0,0.0,0.938515,0.345239,0.0,-0.0,2.436605,,,,,,,,,,,,,,Whisking,,,0,7.0784,0,
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0009,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.655571,-2.396595,0.85,map,0.0,0.0,0.0,0.0,,,,2.655571,-2.396595,0.85,0.0,0.0,-0.519761,0.854311,0.0,-0.0,-1.093143,,,,,,,,,,,,,,Whisking,,,0,11.884,0,
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0010,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.821602,-2.073327,0.85,map,0.0,0.0,0.0,0.0,,,,1.821602,-2.073327,0.85,0.0,0.0,-0.048078,0.998844,0.0,-0.0,-0.096192,,,,,,,,,,,,,,Whisking,,,0,48.4415,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in MixingAction (status=wiggle, max link displacement 0.01477m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00863m over 25 ticks)."
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0011,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.979241,-2.547363,0.85,map,0.0,0.0,0.0,0.0,,,,1.979241,-2.547363,0.85,0.0,0.0,-0.519832,0.854268,0.0,-0.0,-1.093309,,,,,,,,,,,,,,Whisking,,,0,34.7601,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00896m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.02993m over 25 ticks)."
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0012,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.926061,-0.245568,0.84,map,0.0,0.0,0.0,0.0,,,,2.926061,-0.245568,0.84,0.0,0.0,0.9348,-0.355175,0.0,-0.0,-2.41539,,,,,,,,,,,,,,Whisking,,,0,34.2887,0,
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0013,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.420267,0.213004,0.84,map,0.0,0.0,0.0,0.0,,,,2.420267,0.213004,0.84,0.0,0.0,-0.139206,0.990263,0.0,-0.0,-0.27932,,,,,,,,,,,,,,Whisking,,,0,9.3588,0,
bowl_0014,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0014,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.670354,0.035003,0.84,map,0.0,0.0,0.0,0.0,,,,2.670354,0.035003,0.84,0.0,0.0,-0.096682,0.995315,0.0,-0.0,-0.193667,,,,,,,,,,,,,,Whisking,,,0,9.3389,0,
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0015,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,armar7,success,LEFT,whisk_left,primary,2,1,1,True,True,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.658476,-0.068483,0.84,map,0.0,0.0,0.0,0.0,,,,1.658476,-0.068483,0.84,0.0,0.0,0.157588,0.987505,0.0,-0.0,0.316495,,,,,,,,,,,,,,Whisking,,,0,42.6338,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in MixingAction (status=wiggle, max link displacement 0.00268m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00292m over 25 ticks)."
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0016,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.231356,-0.093496,0.84,map,0.0,0.0,0.0,0.0,,,,2.231356,-0.093496,0.84,0.0,0.0,-0.032106,0.999484,0.0,-0.0,-0.064222,,,,,,,,,,,,,,Whisking,,,0,42.4433,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00543m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00979m over 25 ticks)."
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0017,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.147295,-0.298817,0.84,map,0.0,0.0,0.0,0.0,,,,1.147295,-0.298817,0.84,0.0,0.0,0.609606,0.792705,0.0,-0.0,1.311126,,,,,,,,,,,,,,Whisking,,,0,9.6542,0,
bowl_0018,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0018,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.994692,-0.468724,0.84,map,0.0,0.0,0.0,0.0,,,,1.994692,-0.468724,0.84,0.0,0.0,0.919016,0.39422,0.0,-0.0,2.331155,,,,,,,,,,,,,,Whisking,,,0,46.3457,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00624m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00212m over 25 ticks)."
bowl_0019,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0019,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.305464,0.061314,0.84,map,0.0,0.0,0.0,0.0,,,,1.305464,0.061314,0.84,0.0,0.0,0.824508,0.56585,0.0,-0.0,1.938665,,,,,,,,,,,,,,Whisking,,,0,7.055,0,
bowl_0020,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0020,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.588905,-0.225316,0.84,map,0.0,0.0,0.0,0.0,,,,2.588905,-0.225316,0.84,0.0,0.0,-0.389701,0.920941,0.0,-0.0,-0.800614,,,,,,,,,,,,,,Whisking,,,0,13.5422,0,
bowl_0021,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0021,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.614478,-0.422168,0.84,map,0.0,0.0,0.0,0.0,,,,1.614478,-0.422168,0.84,0.0,0.0,0.932583,0.360957,0.0,-0.0,2.403006,,,,,,,,,,,,,,Whisking,,,0,41.9009,0,
bowl_0022,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0022,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.075894,0.183775,0.84,map,0.0,0.0,0.0,0.0,,,,2.075894,0.183775,0.84,0.0,0.0,0.036652,0.999328,0.0,-0.0,0.07332,,,,,,,,,,,,,,Whisking,,,0,27.7548,0,
bowl_0023,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0023,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.458318,-0.441397,0.84,map,0.0,0.0,0.0,0.0,,,,2.458318,-0.441397,0.84,0.0,0.0,0.999511,0.031257,0.0,-0.0,3.079069,,,,,,,,,,,,,,Whisking,,,0,29.2393,0,
bowl_0024,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0024,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.396091,-0.222252,0.84,map,0.0,0.0,0.0,0.0,,,,1.396091,-0.222252,0.84,0.0,0.0,-0.840866,0.541243,0.0,-0.0,-1.997762,,,,,,,,,,,,,,Whisking,,,0,36.3182,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in MixingAction (status=wiggle, max link displacement 0.05400m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.03550m over 25 ticks)."
bowl_0025,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0025,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.525314,0.254435,0.84,map,0.0,0.0,0.0,0.0,,,,1.525314,0.254435,0.84,0.0,0.0,0.089948,0.995946,0.0,-0.0,0.18014,,,,,,,,,,,,,,Whisking,,,0,7.6716,0,
bowl_0026,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0026,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.829901,0.162827,0.84,map,0.0,0.0,0.0,0.0,,,,1.829901,0.162827,0.84,0.0,0.0,0.760614,0.649204,0.0,-0.0,1.728517,,,,,,,,,,,,,,Whisking,,,0,44.019,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.02300m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00388m over 25 ticks)."
bowl_0027,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0027,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.938683,0.177775,0.84,map,0.0,0.0,0.0,0.0,,,,2.938683,0.177775,0.84,0.0,0.0,-0.507866,0.861436,0.0,-0.0,-1.065411,,,,,,,,,,,,,,Whisking,,,0,31.519,0,
bowl_0028,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d23e0b20-4d08-4ff4-be12-2c5884509db3,bowl_0028,2661002775,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,armar7,success,LEFT,whisk_left,primary,2,1,1,True,True,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.728015,-0.461696,0.84,map,0.0,0.0,0.0,0.0,,,,2.728015,-0.461696,0.84,0.0,0.0,0.887822,0.460186,0.0,-0.0,2.185183,,,,,,,,,,,,,,Whisking,,,0,21.083,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in MixingAction (status=wiggle, max link displacement 0.00717m over 25 ticks)."
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5319528a-9766-4ba8-bbfb-f1d43e5b3b38,bowl_0001,3720138078,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,-2.824855,-2.524967,0.45,map,0.0,0.0,0.0,0.0,,,,-2.824855,-2.524967,0.45,0.0,0.0,-0.707884,0.706329,0.0,-0.0,-1.572996,,,,,,,,,,,,,,Whisking,,,0,22.2209,0,
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5319528a-9766-4ba8-bbfb-f1d43e5b3b38,bowl_0002,3720138078,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.967248,-2.214496,0.85,map,0.0,0.0,0.0,0.0,,,,1.967248,-2.214496,0.85,0.0,0.0,0.998938,-0.046077,0.0,-0.0,-3.049407,,,,,,,,,,,,,,Whisking,,,0,21.905,0,
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5319528a-9766-4ba8-bbfb-f1d43e5b3b38,bowl_0003,3720138078,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.732452,-2.13481,0.85,map,0.0,0.0,0.0,0.0,,,,1.732452,-2.13481,0.85,0.0,0.0,0.485733,0.874107,0.0,-0.0,1.014403,,,,,,,,,,,,,,Whisking,,,0,7.8765,0,
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5319528a-9766-4ba8-bbfb-f1d43e5b3b38,bowl_0004,3720138078,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.896996,-2.449668,0.85,map,0.0,0.0,0.0,0.0,,,,1.896996,-2.449668,0.85,0.0,0.0,0.962983,-0.269562,0.0,-0.0,-2.595717,,,,,,,,,,,,,,Whisking,,,0,10.4944,0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5319528a-9766-4ba8-bbfb-f1d43e5b3b38,bowl_0005,3720138078,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.270626,-2.351692,0.85,map,0.0,0.0,0.0,0.0,,,,2.270626,-2.351692,0.85,0.0,0.0,0.091537,0.995802,0.0,-0.0,0.18333,,,,,,,,,,,,,,Whisking,,,0,13.1307,0,
