bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bread_0003,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0003,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.743163,2.444494,0.996814,map,0.0,0.0,0.0,0.0,,,,2.743163,2.444494,0.996814,0.0,0.0,0.388765,0.921337,0.0,-0.0,0.798582,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.697723,0.716367,0.0,0.798582,1.933268,2.444502,0.0985,0.0,0.0,-0.000401,1.0,0.0,-0.0,-0.000803,-1e-05,0.799385,0.798592,0.799385,0.798592,0.798592,0.697716,0.716375,saw,0.03,2,20,True,228.0,23.0,0.1013215859030837,2.620221985342597,2.3845399205038573,1.0302072946564675,0.3017411540326358,completed,247.3445,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00017m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1125 ticks in CuttingAction (status=stagnant, max link displacement 0.00024m over 25 ticks, wiggle=False)."
bread_0004,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0004,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.751896,1.8866,0.996814,map,0.0,0.0,0.0,0.0,,,,2.751896,1.8866,0.996814,0.0,0.0,0.899643,-0.436627,0.0,-0.0,-2.237901,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.618714,-0.785616,0.0,-2.237901,3.488436,1.8866,0.0985,0.0,0.0,1.0,0.000394,0.0,-0.0,3.140805,3.141592,0.90448,0.903692,0.90448,0.903692,0.903692,0.618713,0.785617,saw,0.03,2,20,True,228.0,23.0,0.1013215859030837,2.86786827879866,1.9591214049433157,1.0302072946564675,0.3122837031388753,completed,161.4565,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00055m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00013m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00042m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00018m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1150 ticks in CuttingAction (status=stagnant, max link displacement 0.00035m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0005,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.600944,3.672058,0.996814,map,0.0,0.0,0.0,0.0,,,,2.600944,3.672058,0.996814,0.0,0.0,0.972477,0.232997,0.0,-0.0,2.671276,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.891425,0.453169,0.0,2.671276,1.931482,3.67267,0.0985,0.0,0.0,0.031932,0.99949,0.0,-0.0,0.063875,-0.000914,2.607401,2.67219,2.607401,2.67219,0.469402,0.891839,0.452353,saw,0.03,2,20,True,190.0,95.0,0.5026455026455027,2.50402349237612,3.722040330822782,1.068205833555277,0.1943209349465127,completed,209.8811,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1150 ticks in CuttingAction (status=stagnant, max link displacement 0.00010m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1025 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False)."
bread_0006,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0006,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_180,5,4,4,True,True,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.610965,1.519368,0.996814,map,0.0,0.0,0.0,0.0,,,,2.610965,1.519368,0.996814,0.0,0.0,-0.388101,0.921617,0.0,-0.0,-0.79714,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.698756,-0.71536,0.0,-0.79714,1.937559,1.115328,0.0985,0.0,0.0,0.458192,0.888853,0.0,-0.0,0.95192,0.540415,-1.749059,-1.337555,-1.749059,-1.337555,1.337555,0.231133,0.972922,saw,0.03,2,20,True,228.0,0.0,0.0,2.5204714939455277,1.610922599037497,1.0792408854036928,0.21959906718232,completed,140.1063,4,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1025 ticks in CuttingAction (status=stagnant, max link displacement 0.00064m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00020m over 25 ticks, wiggle=False)."
bread_0007,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0007,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,LEFT,knife_left,rotated_90,4,3,3,True,True,True,rotate_z_90deg,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,2.573442,3.12123,0.996814,map,0.0,0.0,0.0,0.0,,,,2.573442,3.12123,0.996814,0.0,0.0,0.999756,0.022084,0.0,-0.0,3.09742,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,-0.999025,0.044158,0.0,3.09742,1.777815,3.122136,0.0985,0.0,0.0,-0.008759,0.999962,0.0,-0.0,-0.017519,-0.001139,3.114939,3.098559,3.114939,3.098559,0.043033,0.999074,0.04302,saw,0.03,2,20,True,209.0,105.0,0.5048076923076923,2.4511390653634395,3.1273342286152284,1.071792580974234,0.2156054110578962,completed,128.5257,3,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00006m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False)."
bread_0008,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0008,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,LEFT,knife_left,rotated_90,4,3,3,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,0.240975,3.287385,0.9705,map,0.0,0.0,0.0,0.0,,,,0.240975,3.287385,0.9705,0.0,0.0,0.990666,0.136308,0.0,-0.0,2.868125,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.96284,0.270072,0.0,2.868125,-0.816995,3.256713,0.0985,0.0,0.0,-0.142536,0.98979,0.0,-0.0,-0.286047,0.028983,-3.129014,2.839141,-3.129014,2.839141,0.302451,0.954609,0.297861,saw,0.03,2,20,True,190.0,0.0,0.0,0.340421060673424,3.2601495638523588,1.0425224645030773,0.2683360276492814,completed,121.8616,3,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00005m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1425 ticks in CuttingAction (status=stagnant, max link displacement 0.00013m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False)."
bread_0009,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0009,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,0.376155,3.021364,0.9705,map,0.0,0.0,0.0,0.0,,,,0.376155,3.021364,0.9705,0.0,0.0,0.945363,0.32602,0.0,-0.0,2.477413,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.787423,0.616414,0.0,2.477413,1.141158,3.1236,0.0985,0.0,0.0,0.908871,-0.417077,0.0,-0.0,-2.281138,-3.008739,-1.524635,-0.797033,-1.524635,-0.797033,0.797033,0.698832,0.715286,saw,0.03,2,20,True,190.0,0.0,0.0,0.4577347136219581,2.958307518756884,1.0425224645030773,0.2126128940610751,completed,133.572,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False)."
bread_0010,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0010,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,5.009393,4.476958,0.772643,map,0.0,0.0,0.0,0.0,,,,5.009393,4.476958,0.772643,0.0,0.0,-0.6588,0.752318,0.0,-0.0,-1.438446,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.131964,-0.991254,0.0,-1.438446,4.272952,4.467379,0.0985,0.0,0.0,0.260618,0.965442,0.0,-0.0,0.527325,0.013006,-1.965771,-1.451452,-1.965771,-1.451452,1.451452,0.119061,0.992887,saw,0.03,2,20,True,190.0,0.0,0.0,4.995158246399879,4.5790791198991565,0.8446654045030773,0.4509388740965167,completed,8.0148,0,
bread_0011,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0011,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,5.088504,3.563099,0.772643,map,0.0,0.0,0.0,0.0,,,,5.088504,3.563099,0.772643,0.0,0.0,-0.128369,0.991727,0.0,-0.0,-0.257448,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,0.967043,-0.254613,0.0,-0.257448,5.764333,3.563161,0.0985,0.0,0.0,0.999994,-0.00358,0.0,-0.0,-3.134432,-3.141501,2.876985,2.884054,2.876985,2.884054,0.257539,0.96702,0.254701,saw,0.03,2,20,True,209.0,105.0,0.5048076923076923,5.206743458104873,3.5312463368269853,0.8476215809742338,0.4052900419934944,completed,66.6376,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00011m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00014m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1125 ticks in CuttingAction (status=stagnant, max link displacement 0.00035m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0012,bread_cutting,4e19e475-5756-474b-b763-9a3fbe716628,bread_0012,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,LEFT,knife_left,rotated_90,4,3,3,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,4.943581,3.962786,0.772643,map,0.0,0.0,0.0,0.0,,,,4.943581,3.962786,0.772643,0.0,0.0,-0.356689,0.934223,0.0,-0.0,-0.729443,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.745546,-0.666455,0.0,-0.729443,4.341074,3.964233,0.0985,0.0,0.0,-0.258942,0.965893,0.0,-0.0,-0.523854,-0.002403,-0.205589,-0.727041,-0.205589,-0.727041,0.727041,0.747145,0.664662,saw,0.03,2,20,True,190.0,95.0,0.5026455026455027,5.0244587713755005,3.8896372949775966,0.8440348335552773,0.4425631638194888,completed,69.6627,3,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00027m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00023m over 25 ticks, wiggle=False)."
bread_0001,bread_cutting,b73acaaa-e7a6-4afd-9097-9aa53d142e84,bread_0001,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.908824,3.751791,0.996814,map,0.0,0.0,0.0,0.0,,,,2.908824,3.751791,0.996814,0.0,0.0,0.781124,0.624376,0.0,-0.0,1.792927,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.220308,0.97543,0.0,1.792927,3.730413,3.415473,0.1616,0.0,0.0,0.957545,-0.288284,0.0,-0.0,-2.556724,2.753052,-1.933534,-0.960125,-1.933534,-0.960125,0.960125,0.573418,0.819263,saw,0.03,2,20,True,190.0,95.0,0.5026455026455027,2.8854183916895533,3.8582993381080937,1.068205833555277,1.148033971310032,completed,7.5046,0,
bread_0002,bread_cutting,b73acaaa-e7a6-4afd-9097-9aa53d142e84,bread_0002,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.903448,2.813872,0.996814,map,0.0,0.0,0.0,0.0,,,,2.903448,2.813872,0.996814,0.0,0.0,0.731527,0.681813,0.0,-0.0,1.641116,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.070262,0.997529,0.0,1.641116,3.638362,2.580448,0.1616,0.0,0.0,0.999976,-0.006982,0.0,-0.0,-3.127629,2.83405,-1.51444,-1.192934,-1.51444,-1.192934,1.192934,0.368935,0.929455,saw,0.03,2,20,True,228.0,159.0,0.7004405286343612,2.9424259229922467,2.9528117182287428,1.007173235252574,1.770128393127535,completed,21.2905,0,
bread_0003,bread_cutting,b73acaaa-e7a6-4afd-9097-9aa53d142e84,bread_0003,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.743163,2.444494,0.996814,map,0.0,0.0,0.0,0.0,,,,2.743163,2.444494,0.996814,0.0,0.0,0.921337,-0.388765,0.0,-0.0,-2.343011,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.697723,-0.716367,0.0,-2.343011,3.986686,2.111407,0.1616,0.0,0.0,0.978416,-0.206645,0.0,-0.0,-2.725302,2.879879,0.382292,1.060296,0.382292,1.060296,1.060296,0.488614,0.8725,saw,0.03,2,20,True,228.0,0.0,0.0,2.8324340781588844,2.537240966520723,1.0792408854036928,1.3239612985708462,completed,20.1923,0,
bread_0004,bread_cutting,b73acaaa-e7a6-4afd-9097-9aa53d142e84,bread_0004,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.751896,1.8866,0.996814,map,0.0,0.0,0.0,0.0,,,,2.751896,1.8866,0.996814,0.0,0.0,0.436627,0.899643,0.0,-0.0,0.903692,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.618714,0.785616,0.0,0.903692,3.805211,1.623689,0.1616,0.0,0.0,0.978722,-0.205189,0.0,-0.0,-2.728279,2.896988,-2.651214,-1.993296,-2.651214,-1.993296,1.148297,0.410041,0.912067,saw,0.03,2,20,True,228.0,114.0,0.5022026431718062,2.8365508465080187,1.992861209381877,1.0785251354870589,0.8823188400007725,completed,21.4742,0,
bread_0005,bread_cutting,b73acaaa-e7a6-4afd-9097-9aa53d142e84,bread_0005,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.600944,3.672058,0.996814,map,0.0,0.0,0.0,0.0,,,,2.600944,3.672058,0.996814,0.0,0.0,-0.232997,0.972477,0.0,-0.0,-0.470317,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.891425,-0.453169,0.0,-0.470317,1.571803,3.724887,0.1616,0.0,0.0,0.579222,0.81517,0.0,-0.0,1.235547,-0.051288,-1.705864,-0.419029,-1.705864,-0.419029,0.419029,0.913485,0.406873,saw,0.03,2,20,True,190.0,0.0,0.0,2.508745223147482,3.718217016223086,1.0688364045030774,1.5754573776825431,completed,46.8605,0,
bread_0006,bread_cutting,b73acaaa-e7a6-4afd-9097-9aa53d142e84,bread_0006,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.610965,1.519368,0.996814,map,0.0,0.0,0.0,0.0,,,,2.610965,1.519368,0.996814,0.0,0.0,0.921617,0.388101,0.0,-0.0,2.344453,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.698756,0.71536,0.0,2.344453,1.503074,1.229679,0.1616,0.0,0.0,0.259489,0.965746,0.0,-0.0,0.524987,0.255752,1.819467,2.088701,1.819467,2.088701,1.052891,0.495061,0.868858,saw,0.03,2,20,True,228.0,0.0,0.0,2.7014588107738224,1.427812875275964,1.0792408854036928,0.9961770007981304,completed,40.3716,0,
bread_0007,bread_cutting,b73acaaa-e7a6-4afd-9097-9aa53d142e84,bread_0007,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,2.573442,3.12123,0.996814,map,0.0,0.0,0.0,0.0,,,,2.573442,3.12123,0.996814,0.0,0.0,0.691318,0.72255,0.0,-0.0,1.526624,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,0.044158,0.999025,0.0,1.526624,1.354245,3.248073,0.1616,0.0,0.0,-0.168705,0.985667,0.0,-0.0,-0.339031,-0.103666,1.865655,1.630289,1.865655,1.630289,1.511303,0.059458,0.998231,saw,0.03,2,20,True,209.0,0.0,0.0,2.5690199958812,3.0053952005496525,1.0740386449533852,1.1965047445417412,completed,39.7082,0,
